sale_id,product_name,category,quantity,unit_price,sale_date,customer_type
2723,Dishwash Liquid,Household,19.0,98.0,2026-03-01,Regular
2724,Dishwash Liquid,Household,14.0,94.0,2026-03-21,Wholesale
2725,Namkeen 200g,Snacks,2.0,57.0,2026-03-24,Wholesale
2726,Paneer 200g,Dairy,9.0,75.0,2026-06-26,Regular
2727,Dishwash Liquid,Household,16.0,98.0,2026-03-22,Wholesale
2728,Toothpaste,Personal Care,15.0,90.0,2026-05-04,Wholesale
2729,Sugar 1kg,Grocery,14.0,41.0,2026-06-29,Regular
2730,Curd 500g,Dairy,1.0,37.0,2026-02-11,Wholesale
2731,Cooking Oil 1L,Grocery,7.0,147.0,2026-04-23,Regular
2732,Wheat Flour 5kg,Grocery,16.0,221.0,2026-02-13,Wholesale
2733,Dishwash Liquid,Household,18.0,92.0,2026-04-18,Walk-in
2734,Rice 5kg,Grocery,4.0,349.0,2026-04-22,Walk-in
2735,Biscuits,Snacks,11.0,33.0,2026-06-07,Walk-in
2736,Soap,Personal Care,10.0,32.0,2026-05-14,Wholesale
2737,Shampoo,Personal Care,12.0,,2026-05-13,Wholesale
2738,Biscuits,Snacks,15.0,32.0,2026-02-23,Walk-in
2739,Tea Powder 250g,Grocery,17.0,117.0,2026-05-02,Regular
2740,Namkeen 200g,Snacks,,61.0,2026-02-08,Walk-in
2741,Sugar 1kg,Grocery,10.0,40.0,2026-06-29,Regular
2742,Shampoo,Personal Care,18.0,176.0,2026-04-28,Walk-in
2743,COOKING OIL 1L  ,Grocery,20.0,145.0,2026-04-30,Wholesale
2744,Soap,Personal Care,12.0,31.0,2026-06-12,Wholesale
2745,Toothpaste,Personal Care,1.0,90.0,2026-02-19,Walk-in
2746,Chips,Snacks,19.0,21.0,2026-03-20,Walk-in
2747,Curd 500g,Dairy,18.0,39.0,2026-05-19,Wholesale
2748,Shampoo,Personal Care,19.0,176.0,2026-02-09,Regular
2749,Shampoo,Personal Care,6.0,179.0,2026-03-09,Wholesale
2750,Cooking Oil 1L,Grocery,17.0,147.0,2026-05-31,Wholesale
2751,Curd 500g,Dairy,19.0,40.0,2026-06-01,Wholesale
2752,Biscuits,Snacks,16.0,34.0,2026-02-23,Regular
2753,Rice 5kg,Grocery,7.0,348.0,2026-01-24,Wholesale
2754,Tea Powder 250g,Grocery,6.0,117.0,2026-05-02,Regular
2755,Namkeen 200g,Snacks,2.0,56.0,2026-02-05,Wholesale
2756,Detergent 1kg,Household,16.0,131.0,2026-03-25,Walk-in
2757,Cooking Oil 1L,Grocery,18.0,148.0,2026-04-11,Walk-in
2758,Curd 500g,Dairy,12.0,42.0,2026-03-21,Wholesale
2759,Namkeen 200g,Snacks,3.0,63.0,2026-06-04,Regular
2760,Soap,Personal Care,9.0,40.0,2026-02-06,Walk-in
2761,Detergent 1kg,Household,9.0,132.0,2026-06-25,Regular
2762,Paneer 200g,Dairy,12.0,85.0,2026-02-15,Regular
2763,Milk 1L,Dairy,,57.0,2026-04-19,Regular
2764,Shampoo,Personal Care,12.0,181.0,2026-02-15,Wholesale
2765,Rice 5kg,Grocery,15.0,348.0,2026-04-03,Wholesale
2766,Shampoo,Personal Care,19.0,175.0,2026-03-21,Walk-in
2767,Cooking Oil 1L,Grocery,9.0,150.0,2026-05-09,Regular
2768,Biscuits,Snacks,9.0,25.0,2026-06-14,Walk-in
2769,Curd 500g,Dairy,9.0,35.0,2026-03-12,Wholesale
2770,Wheat Flour 5kg,Grocery,1.0,224.0,2026-05-01,Wholesale
2771,Detergent 1kg,Household,6.0,132.0,2026-05-02,Wholesale
2772,Cooking Oil 1L,Grocery,12.0,145.0,2026-01-08,Wholesale
2773,TEA POWDER 250G  ,Grocery,5.0,117.0,2026-01-22,Walk-in
2774,Cooking Oil 1L,Grocery,15.0,145.0,2026-06-13,Wholesale
2775,Wheat Flour 5kg,Grocery,4.0,220.0,2026-05-20,Walk-in
2776,Shampoo,Personal Care,20.0,185.0,2026-01-05,Walk-in
2777,Namkeen 200g,Snacks,19.0,57.0,2026-04-04,Wholesale
2778,Rice 5kg,Grocery,13.0,355.0,2026-04-17,Wholesale
2779,Wheat Flour 5kg,Grocery,7.0,216.0,2026-05-09,Regular
2780,Biscuits,Snacks,6.0,26.0,2026-04-24,Regular
2781,Biscuits,Snacks,,34.0,2026-06-26,Wholesale
2782,Paneer 200g,Dairy,1.0,77.0,2026-03-21,Walk-in
2783,Milk 1L,Dairy,11.0,51.0,2026-04-30,Wholesale
2784,Sugar 1kg,Grocery,15.0,49.0,2026-01-23,Regular
2785,Sugar 1kg,Grocery,3.0,42.0,2026-02-17,Walk-in
2786,Rice 5kg,Grocery,1.0,347.0,2026-02-25,Wholesale
2787,Milk 1L,Dairy,3.0,57.0,2026-03-05,Walk-in
2788,Shampoo,Personal Care,,177.0,2026-01-14,Walk-in
2789,Chips,Snacks,9.0,17.0,2026-02-05,Wholesale
2790,Namkeen 200g,Snacks,8.0,61.0,2026-02-18,Walk-in
2791,Shampoo,Personal Care,10.0,177.0,2026-03-08,Wholesale
2792,Detergent 1kg,Household,3.0,129.0,2026-05-06,Walk-in
2793,Milk 1L,Dairy,17.0,55.0,2026-04-26,Wholesale
2794,Soap,Personal Care,19.0,30.0,2026-04-09,Regular
2795,Shampoo,Personal Care,12.0,181.0,2026-06-15,Wholesale
2796,Chips,Snacks,11.0,18.0,2026-06-29,Wholesale
2797,Biscuits,Snacks,17.0,26.0,2026-02-23,Walk-in
2798,Shampoo,Personal Care,9.0,182.0,2026-01-09,Regular
2799,Soap,Personal Care,5.0,37.0,2026-04-30,Wholesale
2800,Namkeen 200g,Snacks,19.0,60.0,2026-04-07,Wholesale
1189,Wheat Flour 5kg,Grocery,18.0,220.0,2026-05-25,Regular
2337,Paneer 200g,Dairy,7.0,,2026-01-14,Regular
303,Sugar 1kg,Grocery,2.0,46.0,2026-04-22,Regular
136,Detergent 1kg,Household,12.0,129.0,2026-02-12,Wholesale
1035,Soap,Personal Care,7.0,31.0,2026-05-11,Walk-in
797,Cooking Oil 1L,Grocery,19.0,146.0,2026-01-26,Walk-in
96,Namkeen 200g,Snacks,11.0,64.0,2026-06-19,Regular
1604,Sugar 1kg,Grocery,10.0,41.0,2026-01-30,Walk-in
1018,Dishwash Liquid,Household,20.0,99.0,2026-01-10,Wholesale
319,Sugar 1kg,Grocery,15.0,44.0,2026-04-26,Regular
339,Wheat Flour 5kg,Grocery,11.0,225.0,2026-06-08,Regular
1532,Toothpaste,Personal Care,4.0,85.0,2026-03-12,Walk-in
1524,Namkeen 200g,Snacks,19.0,56.0,2026-04-07,Regular
1495,Toothpaste,Personal Care,11.0,93.0,2026-04-16,Wholesale
1309,Biscuits,Snacks,11.0,33.0,2026-04-23,Wholesale
946,Milk 1L,Dairy,8.0,57.0,2026-06-14,Wholesale
568,Biscuits,Snacks,5.0,26.0,2026-01-23,Regular
749,Soap,Personal Care,2.0,35.0,2026-01-06,Regular
2140,Curd 500g,Dairy,20.0,35.0,2026-03-05,Regular
1047,Curd 500g,Dairy,7.0,44.0,2026-05-13,Regular
2688,Paneer 200g,Dairy,6.0,76.0,2026-04-29,Walk-in
2322,Milk 1L,Dairy,13.0,54.0,2026-04-15,Wholesale
145,Soap,Personal Care,9.0,38.0,2026-06-07,Wholesale
1844,Biscuits,Snacks,7.0,31.0,2026-06-06,Wholesale
2416,Sugar 1kg,Grocery,14.0,49.0,2026-06-24,Walk-in
223,Toothpaste,Personal Care,19.0,92.0,2026-02-06,Regular
2448,Shampoo,Personal Care,9.0,176.0,2026-04-19,Regular
1056,Dishwash Liquid,Household,9.0,91.0,2026-01-18,Walk-in
2460,Cooking Oil 1L,Grocery,4.0,148.0,2026-01-14,Regular
716,Milk 1L,Dairy,15.0,53.0,2026-03-20,Walk-in
